Month,Total users,New users,Views,Views per user,Sessions,Average session duration,Engaged sessions,Engagement rate
7,2700,2474,3913,1.4584420424897502,3004,98.23211015412787,1069,0.3558588548601864
8,1613,1361,2900,1.819322459222083,1938,133.90654920175442,1112,0.5737874097007224
9,1952,1557,3728,1.9569553805774278,2499,150.0668917102841,1429,0.571828731492597
10,4040,3646,5551,1.3874031492126968,4605,88.37895518175891,1434,0.31140065146579804
11,6337,5785,7041,1.1140822784810127,6762,36.23287585122745,1159,0.17139899438036085
12,6786,6452,7961,1.178883459203317,6923,33.876092319370215,1215,0.1755019500216669
