Month,Total users,New users,Views,Views per user,Sessions,Average session duration,Engaged sessions,Engagement rate
7,8911,1092,10793,1.2137876743139902,9597,37.241960086902154,8513,0.8870480358445347
8,9894,979,12573,1.277224705404307,10664,48.14931434442985,9700,0.9096024006001501
9,11008,1585,17528,1.6001460653642505,12852,92.20271204388422,10992,0.8552754435107376
10,12979,3095,20606,1.598479559382515,15490,80.82790019380246,11855,0.7653324725629438
11,12794,3479,17684,1.387960128718311,14390,64.34816618936762,10598,0.7364836692147324
12,12634,3598,15162,1.2046718576195774,13397,45.98554983152944,9598,0.7164290512801373
