Month,Total users,New users,Views,Views per user,Sessions,Average session duration,Engaged sessions,Engagement rate
7,33656,32431,76593,2.286017012386211,36469,89.65857798982698,8179,0.22427266993885217
8,51384,49865,93637,1.8281335415853182,55003,59.752398297020186,9396,0.17082704579750196
9,17134,15298,74808,4.439907412902843,21936,232.1295837323579,11716,0.5340991976659373
10,37320,35114,91072,2.4558300075504262,40807,102.39399560129395,10208,0.25015315999705934
11,57350,53253,93321,1.6319425013989928,60779,57.2799112181181,9132,0.15024926372595798
12,80585,78342,120354,1.4980209603943142,83536,45.47801224650451,8685,0.10396715188661176
